Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Raw Activity,Mapped Activity,Source File,Source Data Type
error_p18_t3,t3,scripted_error,2008-04-03T10:59:36.232940,Use hot water,activity,AD1-B,0.123752,AD1-B value 0.123752,Use hot water,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:39.246600,Use hot water,activity,AD1-B,0.0420319,AD1-B value 0.0420319,Use hot water,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:41.945637,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:42.936560,Use hot water,activity,AD1-B,0.247308,AD1-B value 0.247308,Use hot water,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:49.160597,Take pot,activity,I07,ABSENT,I07 ABSENT,Take pot,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:53.492446,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T10:59:58.547286,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:00.549763,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:03.120120,Use burner,activity,AD1-A,2.80661,AD1-A value 2.80661,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:04.307668,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:06.112500,Use burner,activity,AD1-A,2.90754,AD1-A value 2.90754,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:09.397100,Use burner,activity,AD1-A,3.01145,AD1-A value 3.01145,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:12.326000,Use burner,activity,AD1-A,3.09208,AD1-A value 3.09208,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:12.535368,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:18.106100,Use burner,activity,AD1-A,3.14895,AD1-A value 3.14895,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:21.569823,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:27.587400,Use burner,activity,AD1-A,3.23052,AD1-A value 3.23052,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:28.224566,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:28.367581,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:29.480197,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:33.130340,Use burner,activity,AD1-A,3.2938,AD1-A value 3.2938,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:34.352181,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:42.233490,Use burner,activity,AD1-A,3.22771,AD1-A value 3.22771,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:44.483687,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:51.812675,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:54.508945,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:55.811552,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:57.191890,Use burner,activity,AD1-A,3.1627,AD1-A value 3.1627,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:00:59.573506,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:00.233530,Use burner,activity,AD1-A,3.08989,AD1-A value 3.08989,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:01.697959,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:03.921435,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:06.169430,Use burner,activity,AD1-A,3.14434,AD1-A value 3.14434,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:06.549854,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:09.567981,Return raisins,activity,I02,PRESENT,I02 PRESENT,Return raisins,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:11.385350,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:21.560965,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:25.504263,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:40.783571,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:43.451766,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:44.993890,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:45.113937,Use hot water,activity,AD1-B,0.0660166,AD1-B value 0.0660166,Use hot water,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:48.948900,Use hot water,activity,AD1-B,0.280942,AD1-B value 0.280942,Use hot water,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:01:51.496542,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:03:24.142450,Use burner,activity,AD1-A,3.08888,AD1-A value 3.08888,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:03:27.273690,Use burner,activity,AD1-A,3.14403,AD1-A value 3.14403,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:03:48.129130,Use burner,activity,AD1-A,3.07552,AD1-A value 3.07552,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:03:51.251850,Use burner,activity,AD1-A,3.01934,AD1-A value 3.01934,Use burner,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:04:03.903188,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t3.csv,error_trace
error_p18_t3,t3,scripted_error,2008-04-03T11:04:05.833668,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t3.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:18.240560,Use hot water,activity,AD1-B,0.0505867,AD1-B value 0.0505867,Use hot water,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:20.634335,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:21.282040,Use hot water,activity,AD1-B,0.460984,AD1-B value 0.460984,Use hot water,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:24.223440,Use hot water,activity,AD1-B,0.1768,AD1-B value 0.1768,Use hot water,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:26.918548,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:29.481833,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:33.766707,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:34.371609,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:34.686970,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:34.836420,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:36.554026,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:37.937686,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:39.523273,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:39.681279,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:46.687323,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:51.555507,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:51.720548,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:55.424548,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:05:57.857878,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:00.617184,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:08.784000,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:09.295530,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:12.456276,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:13.721365,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:16.735690,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:17.820523,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:20.875964,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:25.778580,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:26.891254,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:27.929972,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:34.656070,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:35.674816,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:36.498620,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:38.581530,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:47.124948,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:49.293338,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:50.507997,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:55.145896,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:55.745780,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:06:58.683983,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:01.882910,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:11.405170,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:16.847203,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:18.847754,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:19.547720,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:21.483959,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:32.376674,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:34.300131,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:35.627768,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:39.996572,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:44.218405,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:46.841675,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:46.889500,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:48.769166,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:57.527082,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t4.csv,error_trace
error_p18_t4,t4,scripted_error,2008-04-03T11:07:58.158937,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t4.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:35.858715,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:42.488924,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:43.902494,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:44.376374,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:45.499082,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:46.910668,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:47.485512,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:47.657000,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:47.791438,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:48.861127,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:51.564384,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:53.963700,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:54.936426,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:08:59.822308,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:09:02.691609,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:09:04.595085,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_error/p18.t5.csv,error_trace
error_p18_t5,t5,scripted_error,2008-04-03T11:09:04.850016,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p18.t5.csv,error_trace
